Unnamed: 0,timeSec,x,y,z,dx,dy,direction
75.0,2.5,55.01481300000000,22.18309800000000,0.0,0.2639600000000000,0.13397999999999999,26.911275000000000
76.0,2.533333000000000,55.30330200000000,22.21665400000000,0.0,0.28848900000000000,0.03355600000000000,6.634652000000000
77.0,2.5666669999999998,55.52079400000000,22.24671000000000,0.0,0.2174920000000000,0.030055999999999999,7.868180000000000
78.0,2.6,55.80712300000000,22.30488100000000,0.0,0.2863300000000000,0.05817000000000000,11.483873000000001
79.0,2.6333329999999999,56.20610200000000,22.26394200000000,0.0,0.39897899999999997,-0.04093900000000000,354.1414370000000
80.0,2.6666669999999999,56.698909000000000,22.23111500000000,0.0,0.49280600000000002,-0.03282700000000000,356.1889920000000
81.0,2.7,56.97407700000000,22.12974200000000,0.0,0.27516800000000002,-0.1013720000000000,339.77611600000
82.0,2.7333330000000000,57.15190500000000,21.994430999999999,0.0,0.17782800000000001,-0.1353120000000000,322.7320930000000
83.0,2.7666670000000000,57.29585300000000,21.68465700000000,0.0,0.1439470000000000,-0.30977300000000002,294.92364800000001
84.0,2.8,57.53198900000000,21.20122500000000,0.0,0.2361360000000000,-0.4834320000000000,296.03357699999998
85.0,2.833333000000000,57.78644300000000,20.7446570000000,0.0,0.2544550000000000,-0.4565680000000000,299.1317960000000
86.0,2.8666670000000001,57.92303500000000,20.452448000000000,0.0,0.13659199999999999,-0.29220900000000000,295.0534770000000
87.0,2.9,57.93971200000000,20.197120999999999,0.0,0.016677999999999998,-0.25532700000000003,273.7371450000000
88.0,2.933333000000000,57.98459200000000,20.01391100000000,0.0,0.044879000000000002,-0.1832100000000000,283.7642620000000
89.0,2.966667000000000,58.21520100000000,19.78920900000000,0.0,0.23060900000000001,-0.22470200000000001,315.7432640000000
90.0,3.0,58.44358600000000,19.61871600000000,0.0,0.22838500000000000,-0.17049300000000001,323.25817300000000
91.0,3.033333000000000,58.60159700000000,19.60835200000000,0.0,0.15801100000000001,-0.010364999999999999,356.2470350000000
92.0,3.0666669999999998,58.69269300000000,19.602893000000002,0.0,0.09109500000000000,-0.005459000000000000,356.5706310000000
93.0,3.1,58.65739000000000,19.580425999999999,0.0,-0.0353020000000000,-0.022466000000000000,212.47257999999999
94.0,3.1333329999999999,58.61836300000000,19.715720000000001,0.0,-0.03902800000000000,0.13529400000000000,106.09102400000000
95.0,3.1666669999999999,58.638211000000,19.79104800000000,0.0,0.019848000000000001,0.07532700000000001,75.23870800000000
96.0,3.2,58.67063700000000,19.81174000000000,0.0,0.03242600000000000,0.02069200000000000,32.543101999999998
97.0,3.2333330000000000,58.69589000000000,19.9083190000000,0.0,0.02525400000000000,0.09657900000000000,75.34622700000000
98.0,3.2666670000000000,58.74030300000000,19.90104700000000,0.0,0.044413000000000001,-0.00727200000000000,350.7014640000000
99.0,3.3,58.6626810000000,20.078315000000000,0.0,-0.07762200000000000,0.1772670000000000,113.64763000000001
100.0,3.333333000000000,58.59758700000000,20.19734400000000,0.0,-0.06509500000000000,0.11903000000000000,118.67318299999999
101.0,3.3666670000000001,58.479622999999997,20.66911700000000,0.0,-0.11796400000000000,0.47177300000000000,104.03857300000000
102.0,3.4,58.357793000000001,21.156193999999999,0.0,-0.12182999999999999,0.48707600000000001,104.04297400000000
103.0,3.433333000000000,58.25604100000000,21.637635000000000,0.0,-0.10175200000000000,0.48144199999999998,101.93378400000000
104.0,3.466667000000000,57.98535500000000,22.243061999999998,0.0,-0.2706860000000000,0.6054270000000000,114.08936300000001
105.0,3.5,57.44246700000000,22.728342000000001,0.0,-0.5428890000000000,0.48527900000000002,138.20698100000001
106.0,3.533333000000000,57.29710400000000,23.137827000000001,0.0,-0.14536299999999999,0.409485000000000,109.54427699999999
107.0,3.5666669999999998,57.30248700000000,23.4517690000000,0.0,0.005383000000000000,0.31394100000000003,89.0176450000000
108.0,3.6,57.20091900000000,23.89251400000000,0.0,-0.10156800000000001,0.44074500000000000,102.97709300000000
109.0,3.633333000000000,57.121335999999999,24.254141000000001,0.0,-0.07958300000000000,0.3616270000000000,102.41123600000000
110.0,3.6666669999999999,56.91078900000000,24.53205100000000,0.0,-0.2105470000000000,0.2779100000000000,127.14781300000000
111.0,3.7,57.027123000000003,24.937412999999999,0.0,0.11633400000000001,0.40536299999999997,73.98715500000000
112.0,3.733333000000000,57.16026500000000,25.130880999999999,0.0,0.13314200000000001,0.19346700000000000,55.46470900000000
113.0,3.7666670000000000,57.220928999999998,25.187062000000001,0.0,0.06066400000000000,0.05618100000000000,42.80300000000000
